rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
4,17,00:30:45,55356,55380,3,1,B,2,放小球,0,2,534,407,2,661,475,647,373,622,410,815,521,560,541,,,,,0,1
4,18,00:30:46,55380,55427,3,1,D,2,挑球,0,2,661,475,1,492,347,649,368,612,416,701,551,585,507,,,,,0,1
4,19,00:30:47,55427,55446,3,1,A,2,切球,0,1,492,347,2,595,524,503,346,579,391,725,548,418,556,,,,,0,1
4,20,00:30:48,55446,55469,3,1,C,2,挑球,0,2,595,524,1,792,360,523,352,613,399,713,560,437,553,,,,,0,1
4,21,00:30:48,55469,55481,3,1,A,2,殺球,0,1,792,360,2,514,547,722,360,632,392,779,566,515,556,,,,,0,1
4,22,00:30:49,55481,55503,3,1,D,2,擋小球,1,2,514,547,2,841,412,821,363,660,386,776,572,505,574,,,,,0,1
4,23,00:30:50,55503,55542,3,1,B,2,挑球,1,2,841,412,1,450,631,848,367,705,394,727,553,495,557,,,,,0,1
4,24,00:30:51,55542,55567,3,1,C,2,切球,0,1,450,631,2,463,412,561,367,782,377,579,618,607,530,,,,,0,1
4,25,00:30:52,55567,55610,3,1,A,2,挑球,0,2,463,412,1,293,627,537,387,753,387,626,601,558,516,,,,,0,1
4,26,00:30:53,55610,55621,3,1,C,2,殺球,0,1,293,627,2,460,370,514,365,747,374,359,625,518,533,,,,,0,1
4,27,00:30:54,55621,55643,3,1,A,2,防守回抽,1,2,460,370,2,412,545,519,363,747,373,322,631,557,538,,,,,0,1
4,28,00:30:54,55643,55665,3,1,C,2,擋小球,0,2,412,545,2,468,407,526,367,762,367,478,576,661,547,,,,,0,1
4,29,00:30:55,55665,55681,3,1,A,2,推球,0,2,468,407,1,773,518,529,388,753,381,580,572,630,526,,,,,0,1
4,30,00:30:56,55681,55704,3,1,D,2,擋小球,0,1,773,518,2,586,405,548,383,741,380,673,578,646,523,,,,,0,1
4,31,00:30:56,55704,55730,3,1,A,2,挑球,1,2,586,405,1,478,536,558,378,748,382,670,572,680,513,,,,,0,1
4,32,00:30:57,55730,55756,3,1,C,2,切球,0,1,478,536,2,708,414,552,370,770,371,569,557,657,517,,,,,0,1
4,33,00:30:58,55756,55806,3,1,A,2,挑球,1,2,708,414,1,371,641,611,396,779,391,596,567,666,517,,,,,0,1
4,34,00:31:00,55806,55823,3,1,C,2,切球,0,1,371,641,2,457,379,532,366,720,376,460,637,518,539,,,,,0,1
4,35,00:31:00,55823,55847,3,1,A,2,擋小球,0,2,457,379,2,377,492,519,367,670,393,522,611,529,535,,,,,0,1
4,36,00:31:01,55847,55873,3,1,D,2,勾球,1,2,377,492,0,865,406,589,365,642,396,614,572,436,507,,,,,0,1
4,37,00:31:02,55873,55873,3,1,,3,死球,0,0,865,406,2,865,406,675,372,525,404,660,564,521,488,對手落地致勝,B,落地致勝,CD,0,1
5,1,00:31:30,56720,56739,3,2,D,1,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,1
5,2,00:31:31,56739,56766,3,2,A,2,擋小球,0,1,0,0,2,402,510,569,369,558,411,577,571,685,525,,,,,0,1
5,3,00:31:32,56766,56819,3,2,C,2,挑球,0,2,402,510,1,465,346,593,368,609,405,464,544,702,538,,,,,0,1
5,4,00:31:33,56819,56832,3,2,A,2,殺球,0,1,465,346,2,442,542,462,345,603,379,501,566,721,561,,,,,0,1
5,5,00:31:34,56832,56858,3,2,C,2,擋小球,1,2,442,542,0,484,380,459,346,628,380,486,568,744,561,,,,,0,1
5,6,00:31:35,56858,56858,3,2,,3,死球,0,0,484,380,2,483,376,581,367,633,392,516,548,727,545,對手落地致勝,B,落地致勝,CD,0,1
6,1,00:32:09,57895,57917,3,3,D,1,發短球,1,2,0,0,1,633,421,556,405,668,374,628,551,656,506,,,,,0,1
6,2,00:32:10,57917,57927,3,3,A,2,推球,1,1,633,421,2,609,542,570,406,666,381,615,557,629,501,,,,,0,1
6,3,00:32:10,57927,57940,3,3,C,2,擋小球,1,2,609,542,2,503,411,574,417,667,376,608,563,627,503,,,,,0,1
6,4,00:32:11,57940,57953,3,3,A,2,推球,0,2,503,411,2,820,554,591,417,673,372,609,567,618,504,,,,,0,1
6,5,00:32:11,57953,57991,3,3,C,2,防守回挑,1,2,820,554,1,812,354,533,405,659,371,625,573,607,505,,,,,0,1
6,6,00:32:13,57991,58006,3,3,B,2,殺球,0,1,812,354,2,707,528,651,377,810,351,784,568,509,561,,,,,0,1
6,7,00:32:13,58006,58029,3,3,C,2,防守回挑,1,2,707,528,1,817,349,684,383,835,347,753,565,506,561,,,,,0,1
6,8,00:32:14,58029,58045,3,3,B,2,殺球,0,1,817,349,2,535,532,689,386,811,353,753,568,486,552,,,,,0,1
6,9,00:32:14,58045,58070,3,3,D,2,擋小球,0,2,535,532,2,463,408,671,386,743,361,726,561,498,552,,,,,0,1
6,10,00:32:15,58070,58114,3,3,A,2,挑球,0,2,463,408,1,372,625,562,389,684,363,677,560,505,515,,,,,0,1
6,11,00:32:17,58114,58124,3,3,C,2,殺球,0,1,372,625,2,628,366,512,364,747,373,420,620,529,539,,,,,0,1
6,12,00:32:17,58124,58150,3,3,B,2,防守回挑,0,2,628,366,1,530,561,510,361,740,372,357,638,547,535,,,,,0,1
6,13,00:32:18,58150,58158,3,3,C,2,殺球,0,1,530,561,2,478,368,569,369,711,368,538,576,625,524,,,,,0,1
6,14,00:32:18,58158,58181,3,3,A,2,防守回抽,1,2,478,368,1,417,528,552,364,698,366,549,568,627,513,,,,,0,1
6,15,00:32:19,58181,58204,3,3,C,2,擋小球,0,1,417,528,2,803,410,540,364,704,362,481,532,717,513,,,,,0,1
6,16,00:32:20,58204,58236,3,3,B,2,挑球,1,2,803,410,1,920,599,558,371,733,383,447,533,711,537,,,,,0,1
6,17,00:32:21,58236,58249,3,3,D,2,殺球,0,1,920,599,2,721,380,599,376,781,369,670,558,837,607,,,,,0,1
6,18,00:32:21,58249,58261,3,3,B,2,防守回抽,0,2,721,380,1,835,519,611,374,784,368,684,542,882,624,,,,,0,1
6,19,00:32:22,58261,58285,3,3,C,2,擋小球,1,1,835,519,1,855,414,613,369,780,356,720,527,814,621,,,,,0,1
6,20,00:32:22,58285,58294,3,3,B,2,挑球,0,1,855,414,1,905,504,620,370,782,383,786,509,666,594,,,,,0,1
6,21,00:32:23,58294,58305,3,3,C,2,殺球,0,1,905,504,0,844,379,609,369,782,383,852,508,653,596,,,,,0,1
6,22,00:32:23,58305,58305,3,3,,3,死球,0,0,844,379,2,844,370,608,369,784,369,855,499,720,612,對手落地致勝,B,落地致勝,CD,0,1
7,1,00:32:53,59204,59227,3,4,D,1,發短球,1,2,0,0,2,657,417,646,375,723,396,662,552,620,506,,,,,0,1
7,2,00:32:54,59227,59244,3,4,B,2,小平球,0,2,657,417,2,451,533,648,375,724,400,655,553,635,499,,,,,0,1
7,3,00:32:54,59244,59257,3,4,C,2,平球,0,2,451,533,2,751,373,629,371,662,418,604,554,641,499,,,,,0,1
7,4,00:32:55,59257,59288,3,4,A,2,平球,1,2,751,373,0,1050,626,648,368,634,417,576,550,627,506,,,,,0,1
7,5,00:32:56,59288,59288,3,4,,3,死球,0,0,1050,626,2,1054,630,717,370,721,398,687,564,886,537,出界,A,對手出界,CD,0,1
8,1,00:33:11,59730,59751,4,4,D,1,發短球,1,2,0,0,1,606,427,556,398,669,380,626,549,655,504,,,,,0,1
8,2,00:33:11,59751,59765,4,4,A,2,放小球,1,1,606,427,2,458,492,571,409,666,375,612,557,633,500,,,,,0,1
8,3,00:33:12,59765,59796,4,4,D,2,挑球,1,2,458,492,1,476,355,574,407,658,373,533,547,580,498,,,,,0,1
8,4,00:33:13,59796,59808,4,4,B,2,殺球,0,1,476,355,2,410,580,580,389,521,356,575,578,585,512,,,,,0,1
8,5,00:33:13,59808,59823,4,4,C,2,擋小球,0,2,410,580,0,717,491,591,385,470,359,571,588,607,509,,,,,0,1
8,6,00:33:14,59823,59823,4,4,,3,死球,0,0,717,491,2,722,490,612,387,490,362,556,587,631,524,未過網,C,對手未過網,AB,0,1
9,1,00:33:33,60417,60439,5,4,A,1,發短球,1,2,0,0,2,683,493,635,372,600,405,643,544,747,514,,,,,0,1
9,2,00:33:34,60439,60453,5,4,D,2,小平球,1,2,683,493,1,803,365,656,372,632,409,654,551,754,510,,,,,0,1
9,3,00:33:35,60453,60471,5,4,A,2,平球,1,1,803,365,1,885,529,714,370,662,419,670,545,715,482,,,,,0,1
9,4,00:33:35,60471,60484,5,4,C,2,平球,1,1,885,529,2,841,372,776,371,647,408,789,543,685,491,,,,,0,1
9,5,00:33:36,60484,60496,5,4,A,2,平球,1,2,841,372,1,662,499,734,369,633,407,826,540,671,502,,,,,0,1
9,6,00:33:36,60496,60513,5,4,D,2,擋小球,0,1,662,499,2,734,375,745,365,622,393,792,569,702,506,,,,,0,1
9,7,00:33:37,60513,60541,5,4,A,2,擋小球,1,2,734,375,2,394,489,729,366,564,385,661,569,722,510,,,,,0,1
9,8,00:33:38,60541,60589,5,4,C,2,挑球,0,2,394,489,1,496,346,649,363,616,403,476,521,723,515,,,,,0,1
9,9,00:33:39,60589,60604,5,4,A,2,殺球,0,1,496,346,2,612,526,500,342,608,376,506,558,727,555,,,,,0,1
9,10,00:33:40,60604,60628,5,4,C,2,防守回抽,1,2,612,526,2,493,378,522,342,626,390,517,555,746,550,,,,,0,1
9,11,00:33:40,60628,60653,5,4,A,2,擋小球,0,2,493,378,2,400,495,587,367,666,398,572,548,708,526,,,,,0,1
9,12,00:33:41,60653,60675,5,4,C,2,勾球,0,2,400,495,2,772,425,598,366,634,397,460,528,549,497,,,,,0,1
9,13,00:33:42,60675,60712,5,4,B,2,挑球,1,2,772,425,1,364,628,621,367,685,411,502,542,610,515,,,,,0,1
9,14,00:33:43,60712,60745,5,4,C,2,長球,0,1,364,628,1,839,353,545,375,760,384,523,628,587,524,,,,,0,1
9,15,00:33:44,60745,60757,5,4,B,2,殺球,0,1,839,353,2,902,544,638,372,818,366,617,592,706,540,,,,,0,1
9,16,00:33:45,60757,60790,5,4,D,2,擋小球,1,2,902,544,0,897,375,691,381,830,350,621,593,823,566,,,,,0,1
9,17,00:33:46,60790,60790,5,4,,3,死球,0,0,897,375,2,900,376,845,385,783,359,674,540,858,570,出界,D,對手出界,AB,0,1
10,1,00:34:07,61438,61453,6,4,A,1,發短球,1,2,0,0,2,607,471,659,378,670,413,567,508,709,536,,,,,0,1
10,2,00:34:08,61453,61475,6,4,C,2,小平球,1,2,607,471,2,420,387,643,373,670,413,582,501,718,532,,,,,0,1
10,3,00:34:09,61475,61515,6,4,A,2,挑球,0,2,420,387,1,820,629,533,380,678,402,521,501,693,556,,,,,0,1
10,4,00:34:10,61515,61530,6,4,D,2,殺球,0,1,820,629,2,693,373,582,372,752,365,681,542,772,625,,,,,0,1
10,5,00:34:11,61530,61570,6,4,A,2,防守回挑,1,2,693,373,1,803,624,608,370,744,358,682,538,721,625,,,,,0,1
10,6,00:34:12,61570,61583,6,4,D,2,殺球,0,1,803,624,2,529,366,595,371,772,366,674,550,739,619,,,,,0,1
10,7,00:34:12,61583,61612,6,4,A,2,擋小球,0,2,529,366,2,906,494,593,370,772,358,679,544,726,601,,,,,0,1
10,8,00:34:13,61612,61637,6,4,C,2,放小球,1,2,906,494,2,894,416,643,363,734,389,770,518,789,584,,,,,0,1
10,9,00:34:14,61637,61673,6,4,B,2,挑球,1,2,894,416,1,425,623,697,368,768,406,827,523,635,566,,,,,0,1
10,10,00:34:15,61673,61705,6,4,D,2,長球,0,1,425,623,1,730,346,585,373,777,377,711,562,439,625,,,,,0,1
10,11,00:34:16,61705,61721,6,4,B,2,殺球,0,1,730,346,2,430,528,622,375,739,348,669,541,435,567,,,,,0,1
10,12,00:34:17,61721,61751,6,4,D,2,防守回挑,1,2,430,528,1,768,350,643,380,710,341,652,540,444,550,,,,,0,1
10,13,00:34:18,61751,61764,6,4,B,2,殺球,0,1,768,350,2,600,550,667,387,724,353,747,561,481,556,,,,,0,1
10,14,00:34:18,61764,61786,6,4,D,2,擋小球,0,2,600,550,1,466,387,664,384,734,358,755,569,480,561,,,,,0,1
10,15,00:34:19,61786,61795,6,4,A,2,推球,0,1,466,387,2,403,508,557,382,711,357,692,563,467,523,,,,,0,1
10,16,00:34:19,61795,61821,6,4,D,2,擋小球,0,2,403,508,0,432,454,519,379,705,364,635,572,459,524,,,,,0,1
10,17,00:34:20,61821,61821,6,4,,3,死球,0,0,432,454,2,429,457,499,383,699,378,622,574,556,509,掛網,D,對手掛網,AB,0,1
11,1,00:34:43,62508,62526,7,4,A,1,發短球,1,2,0,0,2,695,491,628,379,609,412,643,545,755,516,,,,,0,1
11,2,00:34:44,62526,62540,7,4,D,2,放小球,1,2,695,491,1,706,432,664,377,632,406,639,546,760,499,,,,,0,1
11,3,00:34:44,62540,62561,7,4,B,2,小平球,1,1,706,432,2,488,511,678,369,661,407,645,543,692,477,,,,,0,1
11,4,00:34:45,62561,62591,7,4,C,2,平球,0,2,488,511,2,462,346,652,372,661,416,579,540,620,489,,,,,0,1
11,5,00:34:46,62591,62615,7,4,A,2,後場抽平球,0,2,462,346,1,303,577,521,360,674,397,575,556,532,495,,,,,0,1
11,6,00:34:47,62615,62637,7,4,C,2,擋小球,0,1,303,577,2,422,417,493,364,710,371,476,586,431,510,,,,,0,1
11,7,00:34:47,62637,62674,7,4,A,2,挑球,0,2,422,417,1,864,620,494,391,708,378,528,579,551,495,,,,,0,1
11,8,00:34:49,62674,62688,7,4,C,2,殺球,0,1,864,620,2,462,373,581,373,763,370,839,629,690,550,,,,,0,1
11,9,00:34:49,62688,62717,7,4,A,2,防守回挑,0,2,462,373,1,430,600,585,371,756,368,943,664,672,535,,,,,0,1
11,10,00:34:50,62717,62726,7,4,C,2,殺球,0,1,430,600,2,691,397,553,367,710,384,582,609,659,532,,,,,0,1
11,11,00:34:50,62726,62747,7,4,B,2,防守回挑,0,2,691,397,1,454,540,605,364,716,398,439,611,663,529,,,,,0,1
11,12,00:34:51,62747,62755,7,4,C,2,殺球,0,1,454,540,2,704,363,611,366,737,390,469,549,716,536,,,,,0,1
11,13,00:34:51,62755,62770,7,4,A,2,防守回挑,1,2,704,363,1,541,519,628,361,777,379,463,540,710,547,,,,,0,1
11,14,00:34:52,62770,62781,7,4,C,2,殺球,0,1,541,519,2,731,364,633,365,848,368,559,512,733,556,,,,,0,1
11,15,00:34:52,62781,62813,7,4,B,2,防守回抽,0,2,731,364,2,945,537,601,369,836,366,571,500,711,568,,,,,0,1
11,16,00:34:53,62813,62850,7,4,D,2,挑球,0,2,945,537,1,522,344,619,368,797,363,636,505,834,570,,,,,0,1
11,17,00:34:55,62850,62862,7,4,A,2,殺球,0,1,522,344,2,670,557,567,346,702,376,497,576,735,555,,,,,0,1
11,18,00:34:55,62862,62879,7,4,D,2,防守回抽,1,2,670,557,1,523,397,524,354,672,385,500,572,757,563,,,,,0,1
11,19,00:34:55,62879,62895,7,4,B,2,擋小球,0,1,523,397,2,404,494,572,360,612,398,525,541,736,557,,,,,0,1
11,20,00:34:56,62895,62915,7,4,C,2,推球,0,2,404,494,1,473,355,588,367,538,402,492,518,743,557,,,,,0,1
11,21,00:34:57,62915,62926,7,4,A,2,殺球,0,1,473,355,2,572,529,570,352,599,405,489,531,732,555,,,,,0,1
11,22,00:34:57,62926,62953,7,4,C,2,擋小球,1,2,572,529,2,481,386,482,361,623,389,490,542,734,567,,,,,0,1
11,23,00:34:58,62953,62975,7,4,A,2,擋小球,1,2,481,386,2,373,495,447,371,619,387,517,537,739,544,,,,,0,1
11,24,00:34:59,62975,63022,7,4,C,2,挑球,0,2,373,495,0,883,338,497,367,652,392,461,515,719,541,,,,,0,1
11,25,00:35:00,63022,63022,7,4,,3,死球,0,0,883,338,2,887,337,785,343,682,377,564,538,851,541,出界,C,對手出界,AB,0,1
12,1,00:35:33,63994,64028,8,4,A,1,發長球,1,2,0,0,2,615,587,656,380,674,414,561,505,700,532,,,,,0,1
12,2,00:35:34,64028,64067,8,4,C,2,長球,1,2,615,587,1,761,350,636,369,659,407,590,538,739,563,,,,,0,1
12,3,00:35:35,64067,64078,8,4,A,2,殺球,0,1,761,350,2,868,580,750,351,739,386,591,565,844,567,,,,,0,1
12,4,00:35:35,64078,64109,8,4,D,2,防守回挑,1,2,868,580,1,700,355,760,339,758,388,604,572,863,580,,,,,0,1
12,5,00:35:36,64109,64123,8,4,A,2,殺球,0,1,700,355,0,366,565,719,357,732,395,571,580,850,589,,,,,0,1
12,6,00:35:37,64123,64123,8,4,,3,死球,0,0,366,565,2,365,570,663,373,719,397,574,581,866,598,對手落地致勝,C,落地致勝,AB,0,1
13,1,00:36:15,65258,65286,8,5,A,1,發長球,1,2,0,0,1,854,580,629,369,610,407,632,533,749,516,,,,,0,1
13,2,00:36:16,65286,65303,8,5,D,2,殺球,0,1,854,580,2,510,368,667,372,575,395,651,539,791,563,,,,,0,1
13,3,00:36:16,65303,65319,8,5,A,2,防守回抽,0,2,510,368,1,549,519,627,360,569,398,641,536,829,607,,,,,0,1
13,4,00:36:17,65319,65332,8,5,C,2,擋小球,0,1,549,519,2,570,372,633,359,608,388,572,527,797,598,,,,,0,1
13,5,00:36:17,65332,65357,8,5,A,2,擋小球,0,2,570,372,2,776,474,659,360,634,384,539,547,773,567,,,,,0,1
13,6,00:36:18,65357,65380,8,5,D,2,放小球,0,2,776,474,2,650,428,650,363,632,391,602,540,789,495,,,,,0,1
13,7,00:36:19,65380,65439,8,5,B,2,挑球,1,2,650,428,1,814,624,646,365,626,409,633,554,684,486,,,,,0,1
13,8,00:36:21,65439,65452,8,5,C,2,殺球,0,1,814,624,2,826,368,762,370,543,367,803,640,664,532,,,,,0,1
13,9,00:36:21,65452,65475,8,5,A,2,防守回挑,1,2,826,368,1,546,566,751,368,533,366,799,633,656,525,,,,,0,1
13,10,00:36:22,65475,65484,8,5,C,2,殺球,0,1,546,566,2,489,367,737,373,532,367,668,585,628,520,,,,,0,1
13,11,00:36:22,65484,65500,8,5,B,2,防守回挑,1,2,489,367,1,696,504,713,368,515,365,565,585,622,522,,,,,0,1
13,12,00:36:23,65500,65512,8,5,D,2,殺球,0,1,696,504,0,652,380,693,369,504,361,509,553,648,516,,,,,0,1
13,13,00:36:23,65512,65512,8,5,,3,死球,0,0,652,380,2,652,382,682,368,513,371,592,535,688,513,對手落地致勝,B,落地致勝,CD,0,1
14,1,00:36:45,66162,66181,8,6,C,1,發短球,1,2,0,0,2,700,421,654,375,740,394,622,538,617,506,,,,,0,1
14,2,00:36:46,66181,66198,8,6,B,2,推球,0,2,700,421,1,893,541,652,369,745,409,669,543,653,489,,,,,0,1
14,3,00:36:46,66198,66220,8,6,C,2,擋小球,1,1,893,541,2,869,405,681,369,707,422,748,551,680,487,,,,,0,1
14,4,00:36:47,66220,66263,8,6,A,2,挑球,1,2,869,405,0,218,611,801,380,625,408,835,559,670,498,,,,,0,1
14,5,00:36:48,66263,66263,8,6,,3,死球,0,0,218,611,2,215,615,802,371,575,378,335,596,647,549,出界,A,對手出界,CD,0,1
15,1,00:37:05,66773,66788,9,6,C,1,發短球,1,2,0,0,1,611,418,568,397,672,383,659,538,586,507,,,,,0,1
15,2,00:37:06,66788,66810,9,6,A,2,小平球,1,1,611,418,2,851,510,576,415,662,377,668,549,598,505,,,,,0,1
15,3,00:37:07,66810,66838,9,6,C,2,挑球,1,2,851,510,1,789,362,628,416,680,373,791,543,578,509,,,,,0,1
15,4,00:37:07,66838,66850,9,6,B,2,殺球,0,1,789,362,2,741,563,706,392,780,358,792,563,504,548,,,,,0,1
15,5,00:37:08,66850,66895,9,6,C,2,防守回挑,1,2,741,563,1,780,361,696,392,823,360,780,579,492,563,,,,,0,1
15,6,00:37:09,66895,66910,9,6,B,2,殺球,0,1,780,361,2,484,521,690,392,796,358,770,563,521,553,,,,,0,1
15,7,00:37:10,66910,66939,9,6,D,2,擋小球,1,2,484,521,0,641,454,669,388,773,348,746,571,507,556,,,,,0,1
15,8,00:37:11,66939,66939,9,6,,3,死球,0,0,641,454,2,641,457,661,409,681,373,693,569,525,520,掛網,D,對手掛網,AB,0,1
16,1,00:37:37,67711,67874,9,7,B,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1
16,2,00:37:42,67874,67745,9,7,C,2,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,1,1
16,3,00:37:38,67745,67765,9,7,A,2,平球,1,2,0,0,2,908,535,664,367,620,412,647,545,553,473,,,,,0,1
16,4,00:37:38,67765,67782,9,7,C,2,平球,1,2,908,535,1,832,371,679,369,665,410,775,550,601,488,,,,,0,1
16,5,00:37:39,67782,67803,9,7,A,2,擋小球,1,1,832,371,2,914,485,763,374,703,416,770,550,641,495,,,,,0,1
16,6,00:37:40,67803,67824,9,7,C,2,放小球,0,2,914,485,2,839,385,786,373,687,406,762,556,795,498,,,,,0,1
16,7,00:37:40,67824,67839,9,7,A,2,推球,1,2,839,385,1,853,554,796,379,662,410,699,564,742,494,,,,,0,1
16,8,00:37:41,67839,67853,9,7,C,2,平球,1,1,853,554,2,686,383,788,391,631,405,725,570,658,495,,,,,0,1
16,9,00:37:41,67853,67880,9,7,A,2,擋小球,1,2,686,383,2,857,518,744,377,604,394,759,577,638,506,,,,,0,1
