rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
35,8,00:26:02,46822,46836,18,17,B,2,放小球,1,2,694,482,1,502,425,776,565,593,520,688,358,680,406,,,,,0,1
35,9,00:26:02,46836,46849,18,17,D,2,小平球,0,1,502,425,2,381,594,699,585,619,496,632,341,643,405,,,,,0,1
35,10,00:26:03,46849,46882,18,17,A,2,防守回挑,1,2,381,594,1,520,327,665,602,590,530,597,352,535,397,,,,,0,1
35,11,00:26:04,46882,46896,18,17,C,2,殺球,0,1,520,327,2,1051,584,462,598,838,583,490,324,525,378,,,,,0,1
35,12,00:26:04,46896,46915,18,17,B,2,擋小球,1,2,1051,584,2,749,392,554,610,899,603,502,319,612,376,,,,,0,1
35,13,00:26:05,46915,46937,18,17,D,2,放小球,1,2,749,392,2,608,507,654,590,935,581,586,321,707,376,,,,,0,1
35,14,00:26:06,46937,46960,18,17,B,2,挑球,1,2,608,507,1,511,345,658,551,902,538,665,351,648,396,,,,,0,1
35,15,00:26:06,46960,46982,18,17,C,3,殺球,0,1,511,345,2,347,696,582,568,847,577,544,325,503,392,對手落地致勝,A,落地致勝,CD,0,1
36,1,00:26:32,47739,47754,18,18,D,1,發短球,1,2,0,0,2,668,488,720,560,589,538,653,361,700,394,,,,,0,1
36,2,00:26:33,47754,47767,18,18,B,2,推撲球,1,2,668,488,1,808,357,716,560,586,513,650,350,688,392,,,,,0,1
36,3,00:26:33,47767,47795,18,18,C,3,擋小球,0,1,808,357,2,922,462,722,592,631,488,676,359,700,419,對手落地致勝,B,落地致勝,CD,0,1
37,1,00:26:52,48341,48355,18,19,D,1,發短球,1,2,0,0,1,734,471,827,533,658,543,685,358,661,394,,,,,0,1
37,2,00:26:53,48355,48368,18,19,A,2,推撲球,1,1,734,471,1,868,347,793,498,661,542,694,356,698,388,,,,,0,1
37,3,00:26:53,48368,48399,18,19,C,2,長球,0,1,868,347,1,651,635,812,502,627,554,724,360,707,393,,,,,0,1
37,4,00:26:54,48399,48411,18,19,B,2,殺球,0,1,651,635,2,635,360,792,562,674,646,745,367,562,363,,,,,0,1
37,5,00:26:55,48411,48431,18,19,C,2,防守回抽,1,2,635,360,1,432,641,716,556,578,670,721,358,541,356,,,,,0,1
37,6,00:26:55,48431,48443,18,19,B,2,後場抽平球,0,1,432,641,1,508,385,614,554,586,656,692,361,524,359,,,,,0,1
37,7,00:26:56,48443,48463,18,19,D,2,擋小球,0,1,508,385,2,392,522,650,553,557,641,684,356,520,379,,,,,0,1
37,8,00:26:57,48463,48490,18,19,A,2,挑球,1,2,392,522,1,412,328,578,532,526,607,644,354,489,391,,,,,0,1
37,9,00:26:57,48490,48502,18,19,C,2,殺球,0,1,412,328,1,444,544,466,565,707,575,490,334,571,384,,,,,0,1
37,10,00:26:58,48502,48526,18,19,A,2,擋小球,1,1,444,544,2,453,356,500,575,728,546,431,319,641,386,,,,,0,1
37,11,00:26:59,48526,48545,18,19,C,2,挑球,1,2,453,356,1,413,580,626,580,629,512,477,337,661,372,,,,,0,1
37,12,00:26:59,48545,48556,18,19,A,2,殺球,0,1,413,580,2,787,368,553,588,684,512,517,345,755,362,,,,,0,1
37,13,00:27:00,48556,48587,18,19,D,2,防守回挑,0,2,787,368,1,892,625,460,592,697,526,509,355,802,358,,,,,0,1
37,14,00:27:01,48587,48597,18,19,A,2,後場抽平球,0,1,892,625,1,860,401,656,596,862,547,638,364,836,370,,,,,0,1
37,15,00:27:01,48597,48628,18,19,D,3,平球,0,1,860,401,2,849,688,838,613,793,525,662,364,845,392,落點判斷失誤,A,對手落點判斷失誤,CD,0,1
38,1,00:27:25,49320,49335,19,19,D,1,發短球,1,2,0,0,2,680,496,729,565,613,542,658,362,704,387,,,,,0,1
38,2,00:27:26,49335,49350,19,19,B,2,推撲球,1,2,680,496,1,493,380,724,568,593,529,650,358,682,396,,,,,0,1
38,3,00:27:26,49350,49369,19,19,D,2,擋小球,0,1,493,380,2,352,548,669,584,668,502,587,355,620,395,,,,,0,1
38,4,00:27:27,49369,49384,19,19,A,2,平球,1,2,352,548,1,452,346,490,578,676,502,558,351,592,389,,,,,0,1
38,5,00:27:27,49384,49400,19,19,C,2,平球,1,1,452,346,2,880,572,492,583,686,502,556,350,661,394,,,,,0,1
38,6,00:27:28,49400,49426,19,19,A,2,擋小球,0,2,880,572,2,510,404,666,598,562,506,496,350,684,386,,,,,0,1
38,7,00:27:29,49426,49444,19,19,D,2,小平球,0,2,510,404,1,398,583,715,602,629,517,626,358,632,401,,,,,0,1
38,8,00:27:29,49444,49455,19,19,A,2,平球,1,1,398,583,1,400,376,606,596,543,518,614,341,567,397,,,,,0,1
38,9,00:27:30,49455,49469,19,19,D,2,小平球,0,1,400,376,1,395,489,453,610,602,518,596,350,511,388,,,,,0,1
38,10,00:27:30,49469,49489,19,19,B,2,小平球,0,1,395,489,2,802,377,482,591,506,528,596,349,463,380,,,,,0,1
38,11,00:27:31,49489,49510,19,19,C,3,平球,0,2,802,377,2,902,444,665,578,515,514,680,356,517,386,掛網,C,對手掛網,AB,0,1
39,1,00:27:56,50233,50250,19,20,B,1,發短球,1,2,0,0,1,716,418,730,582,686,519,669,366,788,382,,,,,0,1
39,2,00:27:56,50250,50269,19,20,D,2,推撲球,0,1,716,418,2,898,516,734,582,676,521,667,368,802,388,,,,,0,1
39,3,00:27:57,50269,50292,19,20,A,3,平球,0,2,898,516,2,788,459,844,568,756,500,691,358,765,406,掛網,A,對手掛網,CD,0,1
40,1,00:28:16,50851,50869,20,20,C,1,發短球,1,2,0,0,2,705,470,811,535,642,544,660,380,739,397,,,,,0,1
40,2,00:28:17,50869,50884,20,20,A,2,小平球,1,2,705,470,2,512,407,748,500,657,554,656,350,713,392,,,,,0,1
40,3,00:28:17,50884,50899,20,20,D,2,小平球,0,2,512,407,1,504,512,774,502,601,578,574,364,680,395,,,,,0,1
40,4,00:28:18,50899,50919,20,20,B,3,小平球,0,1,504,512,2,475,323,788,548,518,553,546,361,584,400,對手落地致勝,C,落地致勝,AB,0,1
41,1,00:28:36,51440,51459,21,20,A,1,發短球,1,2,0,0,2,574,432,738,556,755,516,540,387,741,388,,,,,0,1
41,2,00:28:37,51459,51471,21,20,C,2,小平球,0,2,574,432,1,481,571,694,578,727,506,532,397,736,386,,,,,0,1
41,3,00:28:37,51471,51483,21,20,A,2,平球,1,1,481,571,1,645,393,626,581,630,495,526,393,737,392,,,,,0,1
41,4,00:28:37,51483,51499,21,20,C,2,擋小球,0,1,645,393,2,789,514,466,576,723,513,520,376,782,375,,,,,0,1
41,5,00:28:38,51499,51514,21,20,B,2,小平球,0,2,789,514,1,550,424,621,583,770,530,547,365,784,395,,,,,0,1
41,6,00:28:38,51514,51526,21,20,D,2,擋小球,0,1,550,424,2,484,486,664,588,742,529,596,358,706,406,,,,,0,1
41,7,00:28:39,51526,51537,21,20,B,2,小平球,0,2,484,486,1,439,407,643,603,602,503,604,356,578,416,,,,,0,1
41,8,00:28:39,51537,51557,21,20,D,3,小平球,0,1,439,407,2,453,437,634,597,542,499,629,356,486,406,掛網,D,對手掛網,AB,0,1
42,1,00:28:59,52138,52157,22,20,A,1,發短球,1,2,0,0,1,713,424,681,566,799,513,662,364,779,382,,,,,0,1
42,2,00:29:00,52157,52171,22,20,D,2,小平球,0,1,713,424,1,744,530,690,572,767,503,663,359,782,391,,,,,0,1
42,3,00:29:00,52171,52188,22,20,A,2,小平球,0,1,744,530,1,505,386,692,570,755,497,658,355,733,404,,,,,0,1
42,4,00:29:01,52188,52206,22,20,C,2,平球,0,1,505,386,1,448,566,640,584,716,495,556,364,652,406,,,,,0,1
42,5,00:29:01,52206,52220,22,20,A,2,擋小球,1,1,448,566,2,410,423,561,590,614,493,551,358,612,392,,,,,0,1
42,6,00:29:02,52220,52242,22,20,D,2,小平球,0,2,410,423,1,395,552,572,606,634,512,568,347,518,407,,,,,0,1
42,7,00:29:03,52242,52262,22,20,A,2,小平球,1,1,395,552,2,438,376,512,587,622,508,576,346,598,392,,,,,0,1
42,8,00:29:03,52262,52276,22,20,C,2,平球,1,2,438,376,1,423,569,618,592,672,512,523,353,700,388,,,,,0,1
42,9,00:29:04,52276,52294,22,20,A,2,平球,1,1,423,569,2,787,352,574,584,763,525,544,361,703,394,,,,,0,1
42,10,00:29:04,52294,52310,22,20,C,2,擋小球,0,2,787,352,1,782,491,594,580,837,544,620,358,704,388,,,,,0,1
42,11,00:29:05,52310,52321,22,20,B,2,平球,0,1,782,491,2,550,346,645,586,826,537,687,348,706,387,,,,,0,1
42,12,00:29:05,52321,52349,22,20,C,3,擋小球,1,2,550,346,2,541,443,667,571,772,518,680,338,709,391,掛網,C,對手掛網,AB,0,1
